--2023-05-13 03:49:43--  https://hal-inrap.archives-ouvertes.fr/hal-01490639/document
Resolving hal-inrap.archives-ouvertes.fr (hal-inrap.archives-ouvertes.fr)... 193.48.96.10
Connecting to hal-inrap.archives-ouvertes.fr (hal-inrap.archives-ouvertes.fr)|193.48.96.10|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 54897894 (52M) [application/pdf]
Saving to: ‘./data/0.sdu/1490639.pdf’

  7450K .......... .......... .......... .......... .......... 13%  585M 45s
  7500K .......... .......... .......... .......... .......... 14%  619M 44s
  7550K .......... .......... .......... .......... .......... 14%  618M 44s
  7600K .......... .......... .......... .......... .......... 14%  249K 45s
  7650K .......... .......... .......... .......... .......... 14%  542M 44s
  7700K .......... .......... .......... .......... .......... 14%  479M 44s
  7750K .......... .......... .......... .......... .......... 14%  597M 44s
  7800K .......... .......... .......... .......... .......... 14%  247K 45s
  7850K .......... .......... .......... .......... .......... 14%  569M 44s
  7900K .......... .......... .......... .......... .......... 14%  345M 44s
  7950K .......... .......... .......... .......... .......... 14%  623M 44s
  8000K .......... .......... .......... .......... .......... 15%  247K 45s
  8050K .......... .......... .......... .......... .......... 15%  521M 44s
  8100K .......... .......... .......... .......... .......... 15%  615M 44s
  8150K .......... .......... .......... .......... .......... 15%  619M 44s
  8200K .......... .......... .......... .......... .......... 15%  246K 44s
  8250K .......... .......... .......... .......... .......... 15%  473M 44s
  8300K .......... .......... .......... .......... .......... 15%  620M 44s
  8350K .......... .......... .......... .......... .......... 15%  602M 43s
  8400K .......... .......... .......... .......... .......... 15%  246K 44s
  8450K .......... .......... .......... .......... .......... 15%  413M 44s
  8500K .......... .......... .......... .......... .......... 15%  620M 44s
  8550K .......... .......... .......... .......... .......... 16%  651M 43s
  8600K .......... .......... .......... .......... .......... 16%  231K 44s
  8650K .......... .......... .......... .......... .......... 16% 28,6M 44s
  8700K .......... .......... .......... .......... .......... 16%  471M 44s
  8750K .......... .......... .......... .......... .......... 16%  619M 43s
  8800K .......... .......... .......... .......... .......... 16%  503M 43s
  8850K .......... .......... .......... .......... .......... 16%  242K 44s
  8900K .......... .......... .......... .......... .......... 16%  505M 43s
  8950K .......... .......... .......... .......... .......... 16%  601M 43s
  9000K .......... .......... .......... .......... .......... 16%  574M 43s
  9050K .......... .......... .......... .......... .......... 16%  241K 44s
  9100K .......... .......... .......... .......... .......... 17%  347M 43s
  9150K .......... .......... .......... .......... .......... 17%  610M 43s
  9200K .......... .......... .......... .......... .......... 17%  505M 43s
  9250K .......... .......... .......... .......... .......... 17%  247K 43s
  9300K .......... .......... .......... .......... .......... 17%  276M 43s
  9350K .......... .......... .......... .......... .......... 17%  606M 43s
  9400K .......... .......... .......... .......... .......... 17%  564M 43s
  9450K .......... .......... .......... .......... .......... 17%  618M 42s
  9500K .......... .......... .......... .......... .......... 17%  246K 43s
  9550K .......... .......... .......... .......... .......... 17%  500M 43s
  9600K .......... .......... .......... .......... .......... 17%  507M 42s
  9650K .......... .......... .......... .......... .......... 18%  623M 42s
  9700K .......... .......... .......... .......... .......... 18%  247K 43s
  9750K .......... .......... .......... .......... .......... 18%  428M 43s
  9800K .......... .......... .......... .......... .......... 18%  560M 42s
  9850K .......... .......... .......... .......... .......... 18%  616M 42s
  9900K .......... .......... .......... .......... .......... 18%  246K 43s
  9950K .......... .......... .......... .......... .......... 18%  417M 42s
 10000K .......... .......... .......... .......... .......... 18%  500M 42s
 10050K .......... .......... .......... .......... .......... 18%  618M 42s
 10100K .......... .......... .......... .......... .......... 18%  247K 42s
 10150K .......... .......... .......... .......... .......... 19%  318M 42s
 10200K .......... .......... .......... .......... .......... 19%  530M 42s
 10250K .......... .......... .......... .......... .......... 19%  620M 42s
 10300K .......... .......... .......... .......... .......... 19%  247K 42s
 10350K .......... .......... .......... .......... .......... 19%  274M 42s
 10400K .......... .......... .......... .......... .......... 19%  398M 42s
 10450K .......... .......... .......... .......... .......... 19%  406M 42s
 10500K .......... .......... .......... .......... .......... 19%  247K 42s
 10550K .......... .......... .......... .......... .......... 19%  411M 42s
 10600K .......... .......... .......... .......... .......... 19%  547M 42s
 10650K .......... .......... .......... .......... .......... 19%  630M 41s
 10700K .......... .......... .......... .......... .......... 20%  619M 41s
