System info:
	Platform: intel
	Intel RAPL psys: TRUE
	Nvidia supported: TRUE
Monitoring PID:  242113
2023-04-27 00:20:44,0.08417,10.91285,5.42285,5.49000
2023-04-27 00:20:45,0.08605,11.01328,5.36328,5.65000
2023-04-27 00:20:46,0.08340,11.08066,5.43066,5.65000
2023-04-27 00:20:47,0.08417,11.38383,5.42383,5.96000
2023-04-27 00:20:48,0.08340,11.25840,5.60840,5.65000
2023-04-27 00:20:49,0.08493,10.98984,5.33984,5.65000
2023-04-27 00:20:50,0.08340,10.75855,5.26855,5.49000
2023-04-27 00:20:51,0.08417,11.05430,5.40430,5.65000
2023-04-27 00:20:52,0.08417,11.19176,5.55176,5.64000
2023-04-27 00:20:53,0.08340,11.23301,5.58301,5.65000
2023-04-27 00:20:54,0.08417,11.37699,5.41699,5.96000
2023-04-27 00:20:55,0.08674,11.05406,5.41406,5.64000
2023-04-27 00:20:56,0.08257,11.28258,5.64258,5.64000
2023-04-27 00:20:57,0.08417,11.15172,5.51172,5.64000
2023-04-27 00:20:58,0.08340,11.15953,5.51953,5.64000
2023-04-27 00:20:59,0.08340,10.80152,5.31152,5.49000
2023-04-27 00:21:00,0.08340,11.03941,5.39941,5.64000
2023-04-27 00:21:01,0.08424,11.16758,5.51758,5.65000
2023-04-27 00:21:03,0.08493,11.94098,5.50098,6.44000
2023-04-27 00:21:04,0.08417,11.04625,5.40625,5.64000
2023-04-27 00:21:05,0.08347,10.83742,5.35742,5.48000
2023-04-27 00:21:06,0.08667,10.96461,5.47461,5.49000
2023-04-27 00:21:07,0.08347,11.45789,5.33789,6.12000
2023-04-27 00:21:08,0.08347,11.22383,5.42383,5.80000
2023-04-27 00:21:09,0.08417,11.15000,5.50000,5.65000
2023-04-27 00:21:10,0.08340,10.94176,5.30176,5.64000
2023-04-27 00:21:11,0.08340,11.17035,5.36035,5.81000
2023-04-27 00:21:12,0.08417,11.08262,5.43262,5.65000
2023-04-27 00:21:13,0.08417,11.03160,5.39160,5.64000
2023-04-27 00:21:14,0.08340,11.04551,5.39551,5.65000
2023-04-27 00:21:15,0.08340,11.08922,5.44922,5.64000
2023-04-27 00:21:16,0.08583,11.09922,5.44922,5.65000
2023-04-27 00:21:17,0.08417,10.97730,5.48730,5.49000
2023-04-27 00:21:18,0.08340,11.00441,5.52441,5.48000
2023-04-27 00:21:19,0.08417,11.47586,5.50586,5.97000
2023-04-27 00:21:20,0.08340,11.00035,5.36035,5.64000
2023-04-27 00:21:21,0.08340,11.42410,5.45410,5.97000
2023-04-27 00:21:22,0.08410,11.12250,5.31250,5.81000
2023-04-27 00:21:23,0.08340,11.08434,5.44434,5.64000
2023-04-27 00:21:24,0.08347,11.20469,5.55469,5.65000
2023-04-27 00:21:25,0.08757,11.00758,5.51758,5.49000
2023-04-27 00:21:26,0.08264,10.84449,5.35449,5.49000
2023-04-27 00:21:27,0.08417,11.40945,5.43945,5.97000
2023-04-27 00:21:28,0.08271,11.32539,5.52539,5.80000
2023-04-27 00:21:29,0.08424,11.36656,5.72656,5.64000
2023-04-27 00:21:30,0.08340,11.03551,5.39551,5.64000
2023-04-27 00:21:31,0.08326,10.97422,5.32422,5.65000
2023-04-27 00:21:32,0.08417,11.01133,5.36133,5.65000
2023-04-27 00:21:33,0.08347,11.29219,5.49219,5.80000
2023-04-27 00:21:34,0.08424,11.27754,5.47754,5.80000
2023-04-27 00:21:35,0.08674,11.04258,5.39258,5.65000
2023-04-27 00:21:36,0.08417,10.80152,5.31152,5.49000
2023-04-27 00:21:37,0.08347,10.95078,5.30078,5.65000
2023-04-27 00:21:38,0.08340,11.05723,5.40723,5.65000
2023-04-27 00:21:39,0.08674,11.02965,5.38965,5.64000
2023-04-27 00:21:41,0.08340,10.94078,5.30078,5.64000
2023-04-27 00:21:42,0.08340,10.96324,5.32324,5.64000
2023-04-27 00:21:43,0.08417,11.03379,5.38379,5.65000
2023-04-27 00:21:44,0.08500,11.12047,5.48047,5.64000
Error reading /proc/242113/stat file
