--2023-05-13 00:54:21--  https://www.hal.inserm.fr/inserm-01335683/document
Resolving www.hal.inserm.fr (www.hal.inserm.fr)... 193.48.96.10
Connecting to www.hal.inserm.fr (www.hal.inserm.fr)|193.48.96.10|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 40280512 (38M) [application/pdf]
Saving to: ‘./data/0.sdv/1335683.pdf’

 12400K .......... .......... .......... .......... .......... 31%  246K 26s
 12450K .......... .......... .......... .......... .......... 31%  399M 26s
 12500K .......... .......... .......... .......... .......... 31%  594M 26s
 12550K .......... .......... .......... .......... .......... 32%  608M 26s
 12600K .......... .......... .......... .......... .......... 32%  246K 26s
 12650K .......... .......... .......... .......... .......... 32%  441M 26s
 12700K .......... .......... .......... .......... .......... 32%  453M 26s
 12750K .......... .......... .......... .......... .......... 32%  612M 26s
 12800K .......... .......... .......... .......... .......... 32%  502M 26s
 12850K .......... .......... .......... .......... .......... 32%  247K 26s
 12900K .......... .......... .......... .......... .......... 32%  537M 26s
 12950K .......... .......... .......... .......... .......... 33%  459M 25s
 13000K .......... .......... .......... .......... .......... 33%  534M 25s
 13050K .......... .......... .......... .......... .......... 33%  247K 26s
 13100K .......... .......... .......... .......... .......... 33%  451M 25s
 13150K .......... .......... .......... .......... .......... 33%  621M 25s
 13200K .......... .......... .......... .......... .......... 33%  496M 25s
 13250K .......... .......... .......... .......... .......... 33%  247K 25s
 13300K .......... .......... .......... .......... .......... 33%  570M 25s
 13350K .......... .......... .......... .......... .......... 34%  308M 25s
 13400K .......... .......... .......... .......... .......... 34%  563M 25s
 13450K .......... .......... .......... .......... .......... 34%  247K 25s
 13500K .......... .......... .......... .......... .......... 34%  409M 25s
 13550K .......... .......... .......... .......... .......... 34%  609M 25s
 13600K .......... .......... .......... .......... .......... 34%  508M 25s
 13650K .......... .......... .......... .......... .......... 34%  247K 25s
 13700K .......... .......... .......... .......... .......... 34%  411M 25s
 13750K .......... .......... .......... .......... .......... 35%  627M 25s
 13800K .......... .......... .......... .......... .......... 35%  555M 25s
 13850K .......... .......... .......... .......... .......... 35%  247K 25s
 13900K .......... .......... .......... .......... .......... 35%  351M 25s
 13950K .......... .......... .......... .......... .......... 35%  133M 25s
 14000K .......... .......... .......... .......... .......... 35%  478M 24s
 14050K .......... .......... .......... .......... .......... 35%  600M 24s
 14100K .......... .......... .......... .......... .......... 35%  247K 25s
 14150K .......... .......... .......... .......... .......... 36%  552M 24s
 14200K .......... .......... .......... .......... .......... 36%  560M 24s
 14250K .......... .......... .......... .......... .......... 36%  199M 24s
 14300K .......... .......... .......... .......... .......... 36%  247K 24s
 14350K .......... .......... .......... .......... .......... 36%  431M 24s
 14400K .......... .......... .......... .......... .......... 36%  494M 24s
 14450K .......... .......... .......... .......... .......... 36%  570M 24s
 14500K .......... .......... .......... .......... .......... 36%  246K 24s
 14550K .......... .......... .......... .......... .......... 37%  573M 24s
 14600K .......... .......... .......... .......... .......... 37%  491M 24s
 14650K .......... .......... .......... .......... .......... 37%  465M 24s
 14700K .......... .......... .......... .......... .......... 37%  247K 24s
 14750K .......... .......... .......... .......... .......... 37%  539M 24s
 14800K .......... .......... .......... .......... .......... 37%  391M 24s
 14850K .......... .......... .......... .......... .......... 37%  615M 24s
 14900K .......... .......... .......... .......... .......... 38%  247K 24s
 14950K .......... .......... .......... .......... .......... 38%  389M 24s
 15000K .......... .......... .......... .......... .......... 38%  546M 24s
 15050K .......... .......... .......... .......... .......... 38%  576M 23s
 15100K .......... .......... .......... .......... .......... 38%  247K 24s
 15150K .......... .......... .......... .......... .......... 38%  426M 24s
 15200K .......... .......... .......... .......... .......... 38%  393M 23s
 15250K .......... .......... .......... .......... .......... 38%  626M 23s
 15300K .......... .......... .......... .......... .......... 39%  624M 23s
 15350K .......... .......... .......... .......... .......... 39%  246K 23s
 15400K .......... .......... .......... .......... .......... 39%  344M 23s
 15450K .......... .......... .......... .......... .......... 39%  620M 23s
 15500K .......... .......... .......... .......... .......... 39%  438M 23s
 15550K .......... .......... .......... .......... .......... 39%  247K 23s
 15600K .......... .......... .......... .......... .......... 39%  136M 23s
 15650K .......... .......... .......... .......... .......... 39%  560M 23s
 15700K .......... .......... .......... .......... .......... 40%  580M 23s
 15750K .......... .......... .......... .......... .......... 40%  247K 23s
 15800K .......... .......... .......... .......... .......... 40%  524M 23s
 15850K .......... .......... .......... .......... .......... 40%  595M 23s
 15900K .......... .......... .......... .......... .......... 40%  619M 23s
 15950K .......... .......... .......... .......... .......... 40%  247K 23s
 16000K .......... .......... .......... .......... .......... 40%  468M 23s
 16050K .......... .......... .......... .......... .......... 40%  457M 23s
 16100K .......... .......... .......... .......... .......... 41%  599M 22s
 16150K .......... .......... .......... .......... .......... 41%  247K 23s
 16200K .......... .......... .......... .......... .......... 41%  481M 22s
 16250K .......... .......... .......... .......... .......... 41%  469M 22s
 16300K .......... .......... .......... .......... .......... 41%  541M 22s
 16350K .......... .......... .......... .......... .......... 41%  247K 22s
 16400K .......... .......... .......... .......... .......... 41%  350M 22s
 16450K .......... .......... .......... .......... .......... 41%  440M 22s
 16500K .......... .......... .......... .......... .......... 42%  619M 22s
 16550K .......... .......... .......... .......... .......... 42%  560M 22s
 16600K .......... .......... .......... .......... .......... 42%  247K 22s
 16650K .......... .......... .......... .......... .......... 42%  590M 22s
 16700K .......... .......... .......... .......... .......... 42%  617M 22s
 16750K .......... .......... .......... .......... .......... 42%  618M 22s
 16800K .......... .......... .......... .......... .......... 42%  246K 22s
 16850K .......... .......... .......... .......... .......... 42%  578M 22s
 16900K .......... .......... .......... .......... .......... 43%  461M 22s
 16950K .......... .......... .......... .......... .......... 43%  601M 22s
 17000K .......... .......... .......... .......... .......... 43%  247K 22s
 17050K .......... .......... .......... .......... .......... 43%  565M 22s
 17100K .......... .......... .......... .......... .......... 43%  459M 22s
 17150K .......... .......... .......... .......... .......... 43%  605M 21s
 17200K .......... .......... .......... .......... .......... 43%  245K 22s
 17250K .......... .......... .......... .......... .......... 43%  566M 21s
 17300K .......... .......... .......... .......... .......... 44%  456M 21s
 17350K .......... .......... .......... .......... .......... 44%  595M 21s
 17400K .......... .......... .......... .......... .......... 44%  248K 21s
 17450K .......... .......... .......... .......... .......... 44%  310M 21s
 17500K .......... .......... .......... .......... .......... 44%  567M 21s
 17550K .......... .......... .......... .......... .......... 44%  615M 21s
 17600K .......... .......... .......... .......... .......... 44%  246K 21s
 17650K .......... .......... .......... .......... .......... 44%  398M 21s
 17700K .......... .......... .......... .......... .......... 45%  608M 21s
 17750K .......... .......... .......... .......... .......... 45%  622M 21s
 17800K .......... .......... .......... .......... .......... 45%  247K 21s
 17850K .......... .......... .......... .......... .......... 45%  430M 21s
 17900K .......... .......... .......... .......... .......... 45%  592M 21s
 17950K .......... .......... .......... .......... .......... 45%  579M 21s
 18000K .......... .......... .......... .......... .......... 45%  496M 21s
 18050K .......... .......... .......... .......... .......... 46%  246K 21s
 18100K .......... .......... .......... .......... .......... 46%  588M 21s
 18150K .......... .......... .......... .......... .......... 46%  456M 21s
 18200K .......... .......... .......... .......... .......... 46%  538M 20s
 18250K .......... .......... .......... .......... .......... 46%  247K 21s
 18300K .......... .......... .......... .......... .......... 46%  539M 20s
 18350K .......... .......... .......... .......... .......... 46%  433M 20s
 18400K .......... .......... .......... .......... .......... 46%  484M 20s
 18450K .......... .......... .......... .......... .......... 47%  247K 20s
 18500K .......... .......... .......... .......... .......... 47%  308M 20s
 18550K .......... .......... .......... .......... .......... 47%  602M 20s
 18600K .......... .......... .......... .......... .......... 47%  523M 20s
 18650K .......... .......... .......... .......... .......... 47%  247K 20s
 18700K .......... .......... .......... .......... .......... 47%  582M 20s
 18750K .......... .......... .......... .......... .......... 47%  582M 20s
 18800K .......... .......... .......... .......... .......... 47%  261M 20s
