--2023-05-16 22:14:56--  https://hal.sorbonne-universite.fr/hal-01495958/document
Resolving hal.sorbonne-universite.fr (hal.sorbonne-universite.fr)... 193.48.96.10
Connecting to hal.sorbonne-universite.fr (hal.sorbonne-universite.fr)|193.48.96.10|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 15338668 (15M) [application/pdf]
Saving to: ‘./data/0.chim/1495958.pdf’

 13400K .......... .......... .......... .......... .......... 89%  246K 1s
 13450K .......... .......... .......... .......... .......... 90%  565M 1s
 13500K .......... .......... .......... .......... .......... 90%  555M 1s
 13550K .......... .......... .......... .......... .......... 90%  599M 1s
 13600K .......... .......... .......... .......... .......... 91%  246K 1s
 13650K .......... .......... .......... .......... .......... 91%  589M 1s
 13700K .......... .......... .......... .......... .......... 91%  618M 1s
 13750K .......... .......... .......... .......... .......... 92%  613M 1s
 13800K .......... .......... .......... .......... .......... 92%  246K 1s
 13850K .......... .......... .......... .......... .......... 92%  443M 1s
 13900K .......... .......... .......... .......... .......... 93%  610M 1s
 13950K .......... .......... .......... .......... .......... 93%  591M 1s
 14000K .......... .......... .......... .......... .......... 93%  247K 1s
 14050K .......... .......... .......... .......... .......... 94%  446M 1s
 14100K .......... .......... .......... .......... .......... 94%  607M 1s
 14150K .......... .......... .......... .......... .......... 94%  616M 1s
 14200K .......... .......... .......... .......... .......... 95%  557M 1s
 14250K .......... .......... .......... .......... .......... 95%  246K 1s
 14300K .......... .......... .......... .......... .......... 95%  565M 1s
 14350K .......... .......... .......... .......... .......... 96%  622M 1s
 14400K .......... .......... .......... .......... .......... 96%  487M 1s
 14450K .......... .......... .......... .......... .......... 96%  246K 0s
 14500K .......... .......... .......... .......... .......... 97%  557M 0s
 14550K .......... .......... .......... .......... .......... 97%  456M 0s
 14600K .......... .......... .......... .......... .......... 97%  549M 0s
 14650K .......... .......... .......... .......... .......... 98%  247K 0s
 14700K .......... .......... .......... .......... .......... 98%  326M 0s
 14750K .......... .......... .......... .......... .......... 98%  602M 0s
 14800K .......... .......... .......... .......... .......... 99%  504M 0s
 14850K .......... .......... .......... .......... .......... 99%  247K 0s
 14900K .......... .......... .......... .......... .......... 99%  543M 0s
 14950K .......... .......... .........                       100%  590M=15s

2023-05-16 22:15:11 (1,00 MB/s) - ‘./data/0.chim/1495958.pdf’ saved [15338668/15338668]

